Secteur,trimestre,code_region,code_dep,nombre_creation,Quartile_MOY,Quartile_CV
Activites specialisees scientifiques et techniques,2018,53,56,170,4,2
Activites specialisees scientifiques et techniques,2018,75,16,125,4,2
Activites specialisees scientifiques et techniques,2018,75,17,206,4,2
Activites specialisees scientifiques et techniques,2018,75,19,79,4,2
Activites specialisees scientifiques et techniques,2018,75,23,32,4,2
Activites specialisees scientifiques et techniques,2018,75,24,86,4,2
Activites specialisees scientifiques et techniques,2018,75,33,681,4,2
Activites specialisees scientifiques et techniques,2018,75,40,104,4,2
Activites specialisees scientifiques et techniques,2018,75,47,57,4,2
Activites specialisees scientifiques et techniques,2018,75,64,165,4,2
Activites specialisees scientifiques et techniques,2018,75,79,57,4,2
Activites specialisees scientifiques et techniques,2018,75,86,89,4,2
Activites specialisees scientifiques et techniques,2018,75,87,90,4,2
Activites specialisees scientifiques et techniques,2018,75,33,2,4,2
Activites specialisees scientifiques et techniques,2018,76,9,46,4,2
Activites specialisees scientifiques et techniques,2018,76,11,157,4,2
Activites specialisees scientifiques et techniques,2018,76,12,45,4,2
Activites specialisees scientifiques et techniques,2018,76,30,288,4,2
Activites specialisees scientifiques et techniques,2018,76,31,541,4,2
Activites specialisees scientifiques et techniques,2018,76,32,82,4,2
Activites specialisees scientifiques et techniques,2018,76,34,403,4,2
Activites specialisees scientifiques et techniques,2018,76,46,53,4,2
Activites specialisees scientifiques et techniques,2018,76,48,6,4,2
Activites specialisees scientifiques et techniques,2018,76,65,72,4,2
Activites specialisees scientifiques et techniques,2018,76,66,99,4,2
Activites specialisees scientifiques et techniques,2018,76,81,78,4,2
Activites specialisees scientifiques et techniques,2018,76,82,74,4,2
Activites specialisees scientifiques et techniques,2018,84,1,156,4,2
Activites specialisees scientifiques et techniques,2018,84,3,86,4,2
Activites specialisees scientifiques et techniques,2018,84,7,92,4,2
Activites specialisees scientifiques et techniques,2018,84,15,53,4,2
Activites specialisees scientifiques et techniques,2018,84,26,112,4,2
Activites specialisees scientifiques et techniques,2018,84,38,381,4,2
Activites specialisees scientifiques et techniques,2018,84,42,162,4,2
Activites specialisees scientifiques et techniques,2018,84,43,46,4,2
Activites specialisees scientifiques et techniques,2018,84,63,148,4,2
Activites specialisees scientifiques et techniques,2018,84,69,1108,4,2
Activites specialisees scientifiques et techniques,2018,84,73,191,4,2
Activites specialisees scientifiques et techniques,2018,84,74,250,4,2
Activites specialisees scientifiques et techniques,2018,93,4,79,4,2
Activites specialisees scientifiques et techniques,2018,93,5,39,4,2
Activites specialisees scientifiques et techniques,2018,93,6,467,4,2
Activites specialisees scientifiques et techniques,2018,93,13,762,4,2
Activites specialisees scientifiques et techniques,2018,93,83,276,4,2
Activites specialisees scientifiques et techniques,2018,93,84,149,4,2
Activites specialisees scientifiques et techniques,2018,94,2A,44,4,2
Activites specialisees scientifiques et techniques,2018,94,2B,42,4,2
Activites specialisees scientifiques et techniques,2019,1,971,90,4,2
Activites specialisees scientifiques et techniques,2019,2,972,133,4,2
Activites specialisees scientifiques et techniques,2019,3,973,39,4,2
Activites specialisees scientifiques et techniques,2019,4,974,241,4,2
Activites specialisees scientifiques et techniques,2019,6,976,9,4,2
Activites specialisees scientifiques et techniques,2019,11,75,4462,4,2
Activites specialisees scientifiques et techniques,2019,11,77,539,4,2
Activites specialisees scientifiques et techniques,2019,11,78,932,4,2
Activites specialisees scientifiques et techniques,2019,11,91,556,4,2
Activites specialisees scientifiques et techniques,2019,11,92,1762,4,2
Activites specialisees scientifiques et techniques,2019,11,93,1009,4,2
Activites specialisees scientifiques et techniques,2019,11,94,958,4,2
Activites specialisees scientifiques et techniques,2019,11,95,611,4,2
Activites specialisees scientifiques et techniques,2019,24,18,81,4,2
Activites specialisees scientifiques et techniques,2019,24,28,229,4,2
Activites specialisees scientifiques et techniques,2019,24,36,77,4,2
Activites specialisees scientifiques et techniques,2019,24,37,136,4,2
Activites specialisees scientifiques et techniques,2019,24,41,78,4,2
Activites specialisees scientifiques et techniques,2019,24,45,178,4,2
Activites specialisees scientifiques et techniques,2019,24,28,1,4,2
Activites specialisees scientifiques et techniques,2019,27,21,172,4,2
Activites specialisees scientifiques et techniques,2019,27,25,115,4,2
Activites specialisees scientifiques et techniques,2019,27,39,97,4,2
Activites specialisees scientifiques et techniques,2019,27,58,54,4,2
Activites specialisees scientifiques et techniques,2019,27,70,103,4,2
Activites specialisees scientifiques et techniques,2019,27,71,140,4,2
Activites specialisees scientifiques et techniques,2019,27,89,97,4,2
Activites specialisees scientifiques et techniques,2019,27,90,42,4,2
Activites specialisees scientifiques et techniques,2019,28,14,163,4,2
Activites specialisees scientifiques et techniques,2019,28,27,110,4,2
Activites specialisees scientifiques et techniques,2019,28,50,119,4,2
Activites specialisees scientifiques et techniques,2019,28,61,88,4,2
Activites specialisees scientifiques et techniques,2019,28,76,274,4,2
Activites specialisees scientifiques et techniques,2019,28,14,2,4,2
Activites specialisees scientifiques et techniques,2019,32,2,150,4,2
Activites specialisees scientifiques et techniques,2019,32,59,691,4,2
Activites specialisees scientifiques et techniques,2019,32,60,255,4,2
Activites specialisees scientifiques et techniques,2019,32,62,314,4,2
Activites specialisees scientifiques et techniques,2019,32,80,116,4,2
Activites specialisees scientifiques et techniques,2019,32,62,3,4,2
Activites specialisees scientifiques et techniques,2019,44,8,65,4,2
Activites specialisees scientifiques et techniques,2019,44,10,79,4,2
Activites specialisees scientifiques et techniques,2019,44,51,223,4,2
Activites specialisees scientifiques et techniques,2019,44,52,38,4,2
Activites specialisees scientifiques et techniques,2019,44,54,200,4,2
Activites specialisees scientifiques et techniques,2019,44,55,21,4,2
Activites specialisees scientifiques et techniques,2019,44,57,194,4,2
Activites specialisees scientifiques et techniques,2019,44,67,355,4,2
Activites specialisees scientifiques et techniques,2019,44,68,144,4,2
Activites specialisees scientifiques et techniques,2019,44,88,93,4,2
Activites specialisees scientifiques et techniques,2019,44,88,2,4,2
Activites specialisees scientifiques et techniques,2019,52,44,480,4,2
Activites specialisees scientifiques et techniques,2019,52,49,189,4,2
Activites specialisees scientifiques et techniques,2019,52,53,68,4,2
Activites specialisees scientifiques et techniques,2019,52,72,120,4,2
Activites specialisees scientifiques et techniques,2019,52,85,257,4,2
Activites specialisees scientifiques et techniques,2019,52,44,1,4,2
Activites specialisees scientifiques et techniques,2019,53,22,96,4,2
Activites specialisees scientifiques et techniques,2019,53,29,174,4,2
Activites specialisees scientifiques et techniques,2019,53,35,357,4,2
Activites specialisees scientifiques et techniques,2019,53,56,188,4,2
Activites specialisees scientifiques et techniques,2019,75,16,135,4,2
Activites specialisees scientifiques et techniques,2019,75,17,215,4,2
Activites specialisees scientifiques et techniques,2019,75,19,81,4,2
Activites specialisees scientifiques et techniques,2019,75,23,26,4,2
Activites specialisees scientifiques et techniques,2019,75,24,104,4,2
Activites specialisees scientifiques et techniques,2019,75,33,892,4,2
Activites specialisees scientifiques et techniques,2019,75,40,111,4,2
Activites specialisees scientifiques et techniques,2019,75,47,72,4,2
Activites specialisees scientifiques et techniques,2019,75,64,254,4,2
Activites specialisees scientifiques et techniques,2019,75,79,58,4,2
Activites specialisees scientifiques et techniques,2019,75,86,96,4,2
Activites specialisees scientifiques et techniques,2019,75,87,85,4,2
Activites specialisees scientifiques et techniques,2019,75,33,2,4,2
Activites specialisees scientifiques et techniques,2019,76,9,61,4,2
Activites specialisees scientifiques et techniques,2019,76,11,191,4,2
Activites specialisees scientifiques et techniques,2019,76,12,49,4,2
Activites specialisees scientifiques et techniques,2019,76,30,356,4,2
Activites specialisees scientifiques et techniques,2019,76,31,651,4,2
Activites specialisees scientifiques et techniques,2019,76,32,100,4,2
Activites specialisees scientifiques et techniques,2019,76,34,469,4,2
Activites specialisees scientifiques et techniques,2019,76,46,59,4,2
Activites specialisees scientifiques et techniques,2019,76,48,17,4,2
Activites specialisees scientifiques et techniques,2019,76,65,94,4,2
Activites specialisees scientifiques et techniques,2019,76,66,136,4,2
Activites specialisees scientifiques et techniques,2019,76,81,104,4,2
Activites specialisees scientifiques et techniques,2019,76,82,98,4,2
Activites specialisees scientifiques et techniques,2019,84,1,201,4,2
Activites specialisees scientifiques et techniques,2019,84,3,108,4,2
Activites specialisees scientifiques et techniques,2019,84,7,106,4,2
Activites specialisees scientifiques et techniques,2019,84,15,61,4,2
Activites specialisees scientifiques et techniques,2019,84,26,143,4,2
Activites specialisees scientifiques et techniques,2019,84,38,403,4,2
Activites specialisees scientifiques et techniques,2019,84,42,181,4,2
Activites specialisees scientifiques et techniques,2019,84,43,48,4,2
Activites specialisees scientifiques et techniques,2019,84,63,137,4,2
Activites specialisees scientifiques et techniques,2019,84,69,1317,4,2
Activites specialisees scientifiques et techniques,2019,84,73,190,4,2
Activites specialisees scientifiques et techniques,2019,84,74,298,4,2
Activites specialisees scientifiques et techniques,2019,93,4,74,4,2
Activites specialisees scientifiques et techniques,2019,93,5,66,4,2
Activites specialisees scientifiques et techniques,2019,93,6,536,4,2
Activites specialisees scientifiques et techniques,2019,93,13,886,4,2
Activites specialisees scientifiques et techniques,2019,93,83,318,4,2
Activites specialisees scientifiques et techniques,2019,93,84,179,4,2
Activites specialisees scientifiques et techniques,2019,94,2A,60,4,2
Activites specialisees scientifiques et techniques,2019,94,2B,43,4,2
Activites specialisees scientifiques et techniques,2020,1,971,83,4,2
Activites specialisees scientifiques et techniques,2020,2,972,109,4,2
Activites specialisees scientifiques et techniques,2020,3,973,32,4,2
Activites specialisees scientifiques et techniques,2020,4,974,204,4,2
Activites specialisees scientifiques et techniques,2020,6,976,13,4,2
Activites specialisees scientifiques et techniques,2020,11,75,3439,4,2
Activites specialisees scientifiques et techniques,2020,11,77,421,4,2
Activites specialisees scientifiques et techniques,2020,11,78,786,4,2
Activites specialisees scientifiques et techniques,2020,11,91,497,4,2
Activites specialisees scientifiques et techniques,2020,11,92,1383,4,2
Activites specialisees scientifiques et techniques,2020,11,93,831,4,2
Activites specialisees scientifiques et techniques,2020,11,94,803,4,2
Activites specialisees scientifiques et techniques,2020,11,95,517,4,2
Activites specialisees scientifiques et techniques,2020,24,18,65,4,2
Activites specialisees scientifiques et techniques,2020,24,28,164,4,2
Activites specialisees scientifiques et techniques,2020,24,36,49,4,2
Activites specialisees scientifiques et techniques,2020,24,37,115,4,2
Activites specialisees scientifiques et techniques,2020,24,41,71,4,2
Activites specialisees scientifiques et techniques,2020,24,45,156,4,2
Activites specialisees scientifiques et techniques,2020,24,28,1,4,2
