Secteur,trimestre,code_region,code_dep,nombre_creation
Activites immobilieres,12017,94,2A,167
Activites immobilieres,12017,94,2B,109
Activites immobilieres,12018,1,971,250
Activites immobilieres,12018,2,972,236
Activites immobilieres,12018,3,973,53
Activites immobilieres,12018,4,974,278
Activites immobilieres,12018,6,976,15
Activites immobilieres,12018,11,75,3458
Activites immobilieres,12018,11,77,651
Activites immobilieres,12018,11,78,682
Activites immobilieres,12018,11,91,604
Activites immobilieres,12018,11,92,1410
Activites immobilieres,12018,11,93,722
Activites immobilieres,12018,11,94,800
Activites immobilieres,12018,11,95,582
Activites immobilieres,12018,24,18,142
Activites immobilieres,12018,24,28,234
Activites immobilieres,12018,24,36,125
Activites immobilieres,12018,24,37,329
Activites immobilieres,12018,24,41,194
Activites immobilieres,12018,24,45,336
Activites immobilieres,12018,24,28,1
Activites immobilieres,12018,27,21,374
Activites immobilieres,12018,27,25,284
Activites immobilieres,12018,27,39,261
Activites immobilieres,12018,27,58,132
Activites immobilieres,12018,27,70,285
Activites immobilieres,12018,27,71,311
Activites immobilieres,12018,27,89,202
Activites immobilieres,12018,27,90,81
Activites immobilieres,12018,27,58,1
Activites immobilieres,12018,28,14,399
Activites immobilieres,12018,28,27,242
Activites immobilieres,12018,28,50,309
Activites immobilieres,12018,28,61,197
Activites immobilieres,12018,28,76,585
Activites immobilieres,12018,32,2,271
Activites immobilieres,12018,32,59,1134
Activites immobilieres,12018,32,60,424
Activites immobilieres,12018,32,62,594
Activites immobilieres,12018,32,80,386
Activites immobilieres,12018,32,62,3
Activites immobilieres,12018,44,8,157
Activites immobilieres,12018,44,10,135
Activites immobilieres,12018,44,51,406
Activites immobilieres,12018,44,52,87
Activites immobilieres,12018,44,54,357
Activites immobilieres,12018,44,55,59
Activites immobilieres,12018,44,57,476
Activites immobilieres,12018,44,67,650
Activites immobilieres,12018,44,68,421
Activites immobilieres,12018,44,88,269
Activites immobilieres,12018,44,88,8
Activites immobilieres,12018,52,44,827
Activites immobilieres,12018,52,49,389
Activites immobilieres,12018,52,53,148
Activites immobilieres,12018,52,72,248
Activites immobilieres,12018,52,85,487
Activites immobilieres,12018,52,44,2
Activites immobilieres,12018,53,22,325
Activites immobilieres,12018,53,29,507
Activites immobilieres,12018,53,35,746
Activites immobilieres,12018,53,56,461
Activites immobilieres,12018,75,16,365
Activites immobilieres,12018,75,17,631
Activites immobilieres,12018,75,19,211
Activites immobilieres,12018,75,23,84
Activites immobilieres,12018,75,24,320
Activites immobilieres,12018,75,33,1329
Activites immobilieres,12018,75,40,339
Activites immobilieres,12018,75,47,190
Activites immobilieres,12018,75,64,546
Activites immobilieres,12018,75,79,189
Activites immobilieres,12018,75,86,282
Activites immobilieres,12018,75,87,205
Activites immobilieres,12018,75,33,1
Activites immobilieres,12018,76,9,157
Activites immobilieres,12018,76,11,352
Activites immobilieres,12018,76,12,146
Activites immobilieres,12018,76,30,597
Activites immobilieres,12018,76,31,965
Activites immobilieres,12018,76,32,220
Activites immobilieres,12018,76,34,1014
Activites immobilieres,12018,76,46,139
Activites immobilieres,12018,76,48,39
Activites immobilieres,12018,76,65,269
Activites immobilieres,12018,76,66,455
Activites immobilieres,12018,76,81,229
Activites immobilieres,12018,76,82,194
Activites immobilieres,12018,84,1,395
Activites immobilieres,12018,84,3,197
Activites immobilieres,12018,84,7,236
Activites immobilieres,12018,84,15,111
Activites immobilieres,12018,84,26,346
Activites immobilieres,12018,84,38,884
Activites immobilieres,12018,84,42,409
Activites immobilieres,12018,84,43,156
Activites immobilieres,12018,84,63,361
Activites immobilieres,12018,84,69,1564
Activites immobilieres,12018,84,73,732
Activites immobilieres,12018,84,74,1059
Activites immobilieres,12018,93,4,191
Activites immobilieres,12018,93,5,204
Activites immobilieres,12018,93,6,1517
Activites immobilieres,12018,93,13,1469
Activites immobilieres,12018,93,83,852
Activites immobilieres,12018,93,84,350
Activites immobilieres,12018,94,2A,132
Activites immobilieres,12018,94,2B,107
Activites immobilieres,12019,1,971,385
Activites immobilieres,12019,2,972,271
Activites immobilieres,12019,3,973,94
Activites immobilieres,12019,4,974,354
Activites immobilieres,12019,6,976,20
Activites immobilieres,12019,11,75,4313
Activites immobilieres,12019,11,77,808
Activites immobilieres,12019,11,78,951
Activites immobilieres,12019,11,91,770
Activites immobilieres,12019,11,92,1777
Activites immobilieres,12019,11,93,936
Activites immobilieres,12019,11,94,986
Activites immobilieres,12019,11,95,733
Activites immobilieres,12019,24,18,194
Activites immobilieres,12019,24,28,297
Activites immobilieres,12019,24,36,132
Activites immobilieres,12019,24,37,425
Activites immobilieres,12019,24,41,234
Activites immobilieres,12019,24,45,388
Activites immobilieres,12019,27,21,434
Activites immobilieres,12019,27,25,354
Activites immobilieres,12019,27,39,280
Activites immobilieres,12019,27,58,140
Activites immobilieres,12019,27,70,312
Activites immobilieres,12019,27,71,379
Activites immobilieres,12019,27,89,219
Activites immobilieres,12019,27,90,104
Activites immobilieres,12019,28,14,524
Activites immobilieres,12019,28,27,278
Activites immobilieres,12019,28,50,355
Activites immobilieres,12019,28,61,194
Activites immobilieres,12019,28,76,676
Activites immobilieres,12019,28,14,1
Activites immobilieres,12019,32,2,319
Activites immobilieres,12019,32,59,1404
Activites immobilieres,12019,32,60,504
Activites immobilieres,12019,32,62,713
Activites immobilieres,12019,32,80,440
Activites immobilieres,12019,32,62,2
Activites immobilieres,12019,44,8,181
Activites immobilieres,12019,44,10,173
Activites immobilieres,12019,44,51,442
Activites immobilieres,12019,44,52,123
Activites immobilieres,12019,44,54,475
Activites immobilieres,12019,44,55,66
Activites immobilieres,12019,44,57,580
Activites immobilieres,12019,44,67,825
Activites immobilieres,12019,44,68,482
Activites immobilieres,12019,44,88,284
Activites immobilieres,12019,44,55,1
Activites immobilieres,12019,44,88,4
Activites immobilieres,12019,52,44,1013
Activites immobilieres,12019,52,49,548
Activites immobilieres,12019,52,53,204
Activites immobilieres,12019,52,72,291
Activites immobilieres,12019,52,85,625
Activites immobilieres,12019,52,44,3
Activites immobilieres,12019,53,22,379
Activites immobilieres,12019,53,29,703
Activites immobilieres,12019,53,35,854
Activites immobilieres,12019,53,56,571
Activites immobilieres,12019,75,16,336
Activites immobilieres,12019,75,17,762
Activites immobilieres,12019,75,19,230
Activites immobilieres,12019,75,23,85
Activites immobilieres,12019,75,24,389
Activites immobilieres,12019,75,33,1517
Activites immobilieres,12019,75,40,433
Activites immobilieres,12019,75,47,270
Activites immobilieres,12019,75,64,616
Activites immobilieres,12019,75,79,252
Activites immobilieres,12019,75,86,285
Activites immobilieres,12019,75,87,219
Activites immobilieres,12019,75,33,1
Activites immobilieres,12019,76,9,194
Activites immobilieres,12019,76,11,435
Activites immobilieres,12019,76,12,181
Activites immobilieres,12019,76,30,706
Activites immobilieres,12019,76,31,1297
Activites immobilieres,12019,76,32,276
Activites immobilieres,12019,76,34,1265
Activites immobilieres,12019,76,46,136
Activites immobilieres,12019,76,48,53
Activites immobilieres,12019,76,65,351
Activites immobilieres,12019,76,66,578
Activites immobilieres,12019,76,81,293
Activites immobilieres,12019,76,82,206
Activites immobilieres,12019,84,1,444
Activites immobilieres,12019,84,3,219
Activites immobilieres,12019,84,7,284
Activites immobilieres,12019,84,15,144
Activites immobilieres,12019,84,26,412
Activites immobilieres,12019,84,38,1032
Activites immobilieres,12019,84,42,523
Activites immobilieres,12019,84,43,148
Activites immobilieres,12019,84,63,468
Activites immobilieres,12019,84,69,1820
Activites immobilieres,12019,84,73,845
Activites immobilieres,12019,84,74,1264
Activites immobilieres,12019,93,4,184
Activites immobilieres,12019,93,5,226
Activites immobilieres,12019,93,6,1692
Activites immobilieres,12019,93,13,1754
Activites immobilieres,12019,93,83,1036
Activites immobilieres,12019,93,84,484
Activites immobilieres,12019,94,2A,159
Activites immobilieres,12019,94,2B,124
Activites immobilieres,12020,1,971,300
Activites immobilieres,12020,2,972,285
Activites immobilieres,12020,3,973,57
Activites immobilieres,12020,4,974,459
Activites immobilieres,12020,6,976,36
Activites immobilieres,12020,11,75,4071
Activites immobilieres,12020,11,77,933
Activites immobilieres,12020,11,78,941
Activites immobilieres,12020,11,91,694
Activites immobilieres,12020,11,92,1762
Activites immobilieres,12020,11,93,988
Activites immobilieres,12020,11,94,1138
Activites immobilieres,12020,11,95,751
Activites immobilieres,12020,24,18,183
Activites immobilieres,12020,24,28,322
Activites immobilieres,12020,24,36,182
Activites immobilieres,12020,24,37,453
Activites immobilieres,12020,24,41,232
Activites immobilieres,12020,24,45,404
Activites immobilieres,12020,27,21,494
Activites immobilieres,12020,27,25,386
Activites immobilieres,12020,27,39,266
Activites immobilieres,12020,27,58,132
Activites immobilieres,12020,27,70,266
Activites immobilieres,12020,27,71,349
Activites immobilieres,12020,27,89,246
Activites immobilieres,12020,27,90,140
Activites immobilieres,12020,28,14,582
Activites immobilieres,12020,28,27,301
Activites immobilieres,12020,28,50,399
Activites immobilieres,12020,28,61,242
Activites immobilieres,12020,28,76,754
Activites immobilieres,12020,28,14,1
Activites immobilieres,12020,32,2,402
Activites immobilieres,12020,32,59,1403
Activites immobilieres,12020,32,60,520
Activites immobilieres,12020,32,62,751
Activites immobilieres,12020,32,80,404
Activites immobilieres,12020,32,62,4
Activites immobilieres,12020,44,8,186
Activites immobilieres,12020,44,10,202
Activites immobilieres,12020,44,51,502
Activites immobilieres,12020,44,52,116
Activites immobilieres,12020,44,54,513
Activites immobilieres,12020,44,55,58
Activites immobilieres,12020,44,57,594
Activites immobilieres,12020,44,67,818
Activites immobilieres,12020,44,68,462
Activites immobilieres,12020,44,88,331
Activites immobilieres,12020,44,55,1
Activites immobilieres,12020,52,44,1157
Activites immobilieres,12020,52,49,569
Activites immobilieres,12020,52,53,202
Activites immobilieres,12020,52,72,325
Activites immobilieres,12020,52,85,682
Activites immobilieres,12020,53,22,419
Activites immobilieres,12020,53,29,771
Activites immobilieres,12020,53,35,944
Activites immobilieres,12020,53,56,646
Activites immobilieres,12020,75,16,379
Activites immobilieres,12020,75,17,750
Activites immobilieres,12020,75,19,246
Activites immobilieres,12020,75,23,113
Activites immobilieres,12020,75,24,403
Activites immobilieres,12020,75,33,1615
Activites immobilieres,12020,75,40,405
Activites immobilieres,12020,75,47,260
Activites immobilieres,12020,75,64,647
Activites immobilieres,12020,75,79,266
Activites immobilieres,12020,75,86,399
Activites immobilieres,12020,75,87,295
Activites immobilieres,12020,75,33,1
Activites immobilieres,12020,76,9,179
Activites immobilieres,12020,76,11,469
Activites immobilieres,12020,76,12,189
Activites immobilieres,12020,76,30,791
Activites immobilieres,12020,76,31,1472
Activites immobilieres,12020,76,32,248
