Secteur,trimestre,code_region,code_dep,nombre_creation
Activites de services administratifs et de soutien,012022,53,035,258
Activites de services administratifs et de soutien,012022,53,056,213
Activites de services administratifs et de soutien,012022,75,016,165
Activites de services administratifs et de soutien,012022,75,017,293
Activites de services administratifs et de soutien,012022,75,019,96
Activites de services administratifs et de soutien,012022,75,023,49
Activites de services administratifs et de soutien,012022,75,024,180
Activites de services administratifs et de soutien,012022,75,033,581
Activites de services administratifs et de soutien,012022,75,040,207
Activites de services administratifs et de soutien,012022,75,047,88
Activites de services administratifs et de soutien,012022,75,064,176
Activites de services administratifs et de soutien,012022,75,079,79
Activites de services administratifs et de soutien,012022,75,086,142
Activites de services administratifs et de soutien,012022,75,087,90
Activites de services administratifs et de soutien,012022,75,40,1
Activites de services administratifs et de soutien,012022,76,009,125
Activites de services administratifs et de soutien,012022,76,011,235
Activites de services administratifs et de soutien,012022,76,012,85
Activites de services administratifs et de soutien,012022,76,030,355
Activites de services administratifs et de soutien,012022,76,031,391
Activites de services administratifs et de soutien,012022,76,032,143
Activites de services administratifs et de soutien,012022,76,034,365
Activites de services administratifs et de soutien,012022,76,046,76
Activites de services administratifs et de soutien,012022,76,048,27
Activites de services administratifs et de soutien,012022,76,065,116
Activites de services administratifs et de soutien,012022,76,066,194
Activites de services administratifs et de soutien,012022,76,081,126
Activites de services administratifs et de soutien,012022,76,082,113
Activites de services administratifs et de soutien,012022,84,001,195
Activites de services administratifs et de soutien,012022,84,003,109
Activites de services administratifs et de soutien,012022,84,007,135
Activites de services administratifs et de soutien,012022,84,015,78
Activites de services administratifs et de soutien,012022,84,026,136
Activites de services administratifs et de soutien,012022,84,038,454
Activites de services administratifs et de soutien,012022,84,042,193
Activites de services administratifs et de soutien,012022,84,043,64
Activites de services administratifs et de soutien,012022,84,063,182
Activites de services administratifs et de soutien,012022,84,069,563
Activites de services administratifs et de soutien,012022,84,073,191
Activites de services administratifs et de soutien,012022,84,074,277
Activites de services administratifs et de soutien,012022,93,004,89
Activites de services administratifs et de soutien,012022,93,005,56
Activites de services administratifs et de soutien,012022,93,006,625
Activites de services administratifs et de soutien,012022,93,013,761
Activites de services administratifs et de soutien,012022,93,083,589
Activites de services administratifs et de soutien,012022,93,084,248
Activites de services administratifs et de soutien,012022,94,2A,102
Activites de services administratifs et de soutien,012022,94,2B,90
Activites de services administratifs et de soutien,012023,01,971,364
Activites de services administratifs et de soutien,012023,02,972,1865
Activites de services administratifs et de soutien,012023,03,973,108
Activites de services administratifs et de soutien,012023,04,974,437
Activites de services administratifs et de soutien,012023,06,976,30
Activites de services administratifs et de soutien,012023,11,075,1465
Activites de services administratifs et de soutien,012023,11,077,593
Activites de services administratifs et de soutien,012023,11,078,547
Activites de services administratifs et de soutien,012023,11,091,497
Activites de services administratifs et de soutien,012023,11,092,601
Activites de services administratifs et de soutien,012023,11,093,993
Activites de services administratifs et de soutien,012023,11,094,570
Activites de services administratifs et de soutien,012023,11,095,550
Activites de services administratifs et de soutien,012023,24,018,116
Activites de services administratifs et de soutien,012023,24,028,217
Activites de services administratifs et de soutien,012023,24,036,118
Activites de services administratifs et de soutien,012023,24,037,170
Activites de services administratifs et de soutien,012023,24,041,133
Activites de services administratifs et de soutien,012023,24,045,239
Activites de services administratifs et de soutien,012023,27,021,217
Activites de services administratifs et de soutien,012023,27,025,154
Activites de services administratifs et de soutien,012023,27,039,123
Activites de services administratifs et de soutien,012023,27,058,94
Activites de services administratifs et de soutien,012023,27,070,162
